restaurant_id,name,price,city,region,timing,rating_type,rating,votes,url
6621,Baba's Kitchen,350.0,Mumbai,Andheri Lokhandwala-- Andheri West,"12midnight to 4am,5pm to 12midnight(Mon,Tue...",Average,3.0,5.0,https://www.zomato.com/mumbai/babas-kitchen-andheri-lokhandwala/info
6622,Prince Punjabi Dhaba,700.0,Mumbai,4 Bungalows,11am to 3am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/prince-punjabi-dhaba-4-bungalows/info
6623,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
6624,Barkat Hotel,400.0,Mumbai,Nalasopara,10am to 1230AM(Mon-Sun),Average,2.9,4.0,https://www.zomato.com/mumbai/barkat-hotel-nalasopara/info
6625,Burger Baby,450.0,Mumbai,Goregaon West,,,,,https://www.zomato.com/mumbai/burger-baby-goregaon-west/info
6626,Brixxx Pizza,900.0,Mumbai,Mira Road,11am to 3am(Mon-Sun),Average,2.8,8.0,https://www.zomato.com/mumbai/brixxx-pizza-mira-road/info
6627,Dosti Yaari,400.0,Mumbai,Nerul,1030am to 1230AM(Mon-Sun),Average,3.1,4.0,https://www.zomato.com/mumbai/dosti-yaari-nerul-navi-mumbai/info
6628,Mehfil,400.0,Mumbai,Mira Road,1pm to 2am(Mon-Sun),Average,3.0,5.0,https://www.zomato.com/mumbai/mehfil-1-mira-road/info
6629,Jai Shree Krishna Sweets,150.0,Mumbai,Ulhasnagar,"6pm to 1159am,12midnight to 2am(Mon-Sun)",Average,3.1,4.0,https://www.zomato.com/mumbai/jai-shree-krishna-sweets-1-ulhasnagar-thane/info
6630,Shree Balaji Family Restaurant,500.0,Mumbai,Malad East,"1130am to 5pm,7pm to 1am(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/shree-balaji-family-restaurant-malad-east/info
6631,Sudarshan Lunch Home,600.0,Mumbai,Sion,"11am to 4pm,7pm to 1am(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/sudarshan-lunch-home-1-sion/info
6632,Sanidhya Restaurant & Bar,400.0,Mumbai,Mira Road,11am to 1230AM(Mon-Sun),Average,3.0,4.0,https://www.zomato.com/mumbai/sanidhya-restaurant-bar-mira-road/info
6633,Xingfu,500.0,Mumbai,Manpada-- Thane West,"1130am to 230am(Mon,Tue,Thu,Fri,Sat,Sun)...",Average,2.9,4.0,https://www.zomato.com/mumbai/xingfu-manpada-thane-west/info
6634,Nizam,500.0,Mumbai,Chembur,11am to 4am(Mon-Sun),Average,3.1,4.0,https://www.zomato.com/mumbai/nizam-chembur/info
6635,Maddy's Kitchen,450.0,Mumbai,Santacruz East,11am to 2am(Mon-Sun),Average,3.1,29.0,https://www.zomato.com/mumbai/maddys-kitchen-santacruz-east/info
6636,Sangam Chinese Corner,300.0,Mumbai,Sion,5am to 1am(Mon-Sun),,,,https://www.zomato.com/mumbai/sangam-chinese-corner-sion/info
6637,Saheel Restaurant,200.0,Mumbai,Sion,8am to 1230AM(Mon-Sun),Average,2.9,9.0,https://www.zomato.com/mumbai/saheel-restaurant-sion/info
6638,Jai Bhairav Dugdhalay,100.0,Mumbai,Sion,630am to 130am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/jai-bhairav-dugdhalay-sion/info
6639,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
6640,The Kebab Factory,800.0,Mumbai,Khar,"12noon to 4pm,7pm to 2am(Mon-Sun)",,,,https://www.zomato.com/mumbai/the-kebab-factory-khar/info
6641,Azim Darbar,400.0,Mumbai,Kalyan,"1230pm to 330pm,7pm to 1am(Mon-Sun)",Good,3.5,35.0,https://www.zomato.com/mumbai/azim-darbar-kalyan/info
6642,Night Foods,500.0,Mumbai,Kalwa,1030pm to 4am(Mon-Sun),Average,3.0,5.0,https://www.zomato.com/mumbai/night-foods-kalwa-thane/info
6643,Hot Platter,500.0,Mumbai,Kandivali West,10am to 1230AM(Mon-Sun),Average,2.7,24.0,https://www.zomato.com/mumbai/hot-platter-kandivali-west/info
6644,Desi Handi,400.0,Mumbai,4 Bungalows,"12noon to 4pm,7pm to 2am(Mon-Sun)",Average,2.6,45.0,https://www.zomato.com/mumbai/desi-handi-4-bungalows/info
6645,The Cuisine Circus,350.0,Mumbai,Juhu,11am to 4am(Mon-Sun),Average,3.0,10.0,https://www.zomato.com/mumbai/the-cuisine-circus-juhu/info
6646,King Wok,500.0,Mumbai,Versova-- Andheri West,7pm to 2am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/king-wok-versova/info
6647,Dr . Shawarma,600.0,Mumbai,Manpada-- Thane West,"12noon to 4pm,7pm to 1am(Mon-Thu),12noon to ...",Average,3.1,9.0,https://www.zomato.com/mumbai/dr-shawarma-manpada-thane-west-thane/info
6648,Thainese,400.0,Mumbai,Andheri Lokhandwala-- Andheri West,"12noon to 4pm,7pm to 1230AM(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/thainese-andheri-lokhandwala/info
6649,Food Craft Kitchen,600.0,Mumbai,Sakinaka,"4pm to 3am(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Average,3.4,36.0,https://www.zomato.com/mumbai/food-craft-kitchen-sakinaka/info
6650,Viki's,400.0,Mumbai,Mira Road,11am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/vikis-mira-road/info
6651,Monika Snack Bar & Juice Centre,400.0,Mumbai,Grant Road,6am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/monika-snack-bar-juice-centre-grant-road/info
6652,Sai Sagar Bar & Restaurant,400.0,Mumbai,Ghatkopar West,10am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/sai-sagar-bar-restaurant-ghatkopar-west/info
6653,Hotel Krishna Sagar,300.0,Mumbai,Panch Pakhadi-- Thane West,10am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/hotel-krishna-sagar-panch-pakhadi-thane-west/info
6654,Spice 'N' Ice,400.0,Mumbai,Mira Road,11am to 130am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/spice-n-ice-1-mira-road/info
6655,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
6656,Shree Krishna,450.0,Mumbai,Byculla,12noon to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/shree-krishna-byculla/info
6657,Shree Krishna Bar & Restaurant,400.0,Mumbai,Bhandup,10am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/shree-krishna-bar-restaurant-bhandup/info
6658,Hotel City Palace,400.0,Mumbai,Kalyan,10am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/hotel-city-palace-kalyan/info
6659,Royal Challenge,500.0,Mumbai,Bhayandar,"10am to 1230AM(Mon,Wed,Thu,Fri,Sat,Sun)...",Not rated,,,https://www.zomato.com/mumbai/royal-challenge-bhayandar/info
6660,Sneha Bar & Restaurant,400.0,Mumbai,Goregaon West,10am to 130am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/sneha-bar-restaurant-goregaon-west/info
6661,Sarovar,500.0,Mumbai,Nalasopara,9am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/sarovar-nalasopara/info
6662,Hotel Palms Garden,400.0,Mumbai,Vashi,11am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/hotel-palms-garden-vashi-navi-mumbai/info
6663,Shree Lovely,300.0,Mumbai,Bhayandar,9am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/shree-lovely-bhayandar/info
6664,Sindhu Palace,400.0,Mumbai,Chembur,11am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/sindhu-palace-chembur/info
6665,Shree Durgaparmeshwari Lunch Home,350.0,Mumbai,Kurla,11am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/shree-durgaparmeshwari-lunch-home-kurla/info
6666,Shree Haresh,400.0,Mumbai,Ulhasnagar,11am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/shree-haresh-ulhasnagar/info
6667,Tasting Chinese Food,300.0,Mumbai,Pali Hill-- Bandra West,11am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/tasting-chinese-food-pali-hill-bandra-west/info
6668,Roshni,400.0,Mumbai,Kandivali West,"1030am to 4pm,7pm to 1am(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/roshni-1-kandivali-west/info
6669,Chiu Chinese Corner,250.0,Mumbai,Malad West,5pm to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/chiu-chinese-corner-malad-west/info
6670,Aagri,400.0,Mumbai,Kandivali West,1130am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/aagri-kandivali-west/info
6671,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
6672,Surahi,700.0,Mumbai,Ambernath,11am to 130am(Mon-Sun),Average,3.2,21.0,https://www.zomato.com/mumbai/surahi-ambernath/info
6673,Adiansh Food Hub,500.0,Mumbai,Ghatkopar West,12noon to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/adiansh-food-hub-ghatkopar-west/info
6674,Blue Box Food,400.0,Mumbai,Airoli,10am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/blue-box-food-airoli-navi-mumbai/info
6675,Me and My Cake,500.0,Mumbai,Colaba,24,Not rated,,,https://www.zomato.com/mumbai/me-and-my-cake-colaba/info
6676,Dosti Koli Wada Food,300.0,Mumbai,Kalwa,6am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/dosti-koli-wada-food-kalwa/info
6677,Kadam's Biryani & Rolls,450.0,Mumbai,Bhandup,"1215pm to 1am(Mon,Tue,Wed,Thu,Sat,Sun),2pm...",Not rated,,,https://www.zomato.com/mumbai/kadams-biryani-rolls-bhandup/info
6678,Public Family Restaurant,800.0,Mumbai,Virar,3pm to 3am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/public-family-restaurant-virar/info
6679,Dramatico,300.0,Mumbai,Oshiwara-- Andheri West,"12noon to 12midnight(Mon-Thu),12noon to 3am...",Average,3.1,9.0,https://www.zomato.com/mumbai/dramatico-oshiwara/info
6680,Midnight Box by Fountain Sizzlers,800.0,Mumbai,Fort,10am to 3am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/midnight-box-by-fountain-sizzlers-fort/info
6681,Mumbai Tava,500.0,Mumbai,Mahakali,12noon to 1230AM(Mon-Sun),Average,3.0,4.0,https://www.zomato.com/mumbai/mumbai-tava-mahakali/info
6682,The Vanilla Pod Cake Shop,300.0,Mumbai,Hiranandani Estate-- Thane West,24,Not rated,,,https://www.zomato.com/mumbai/the-vanilla-pod-cake-shop-hiranandani-estate-thane-west-thane/info
6683,Nite Hungers,750.0,Mumbai,Majiwada-- Thane West,11pm to 4am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/nite-hungers-majiwada-thane-west/info
6684,Zizique Kitchen,400.0,Mumbai,Andheri Lokhandwala-- Andheri West,7pm to 330am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/zizique-kitchen-andheri-lokhandwala/info
6685,The Desserts Lounge,400.0,Mumbai,Malad West,9am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/the-desserts-lounge-malad-west/info
6686,Vijay Punjab,600.0,Mumbai,Near Andheri East Station,11am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/vijay-punjab-near-andheri-east-station/info
6687,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
6688,Stoned Nights,800.0,Mumbai,Khar,8pm to 5am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/stoned-nights-1-khar/info
6689,Bambai Tadka,500.0,Mumbai,Goregaon East,11am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/bambai-tadka-goregaon-east/info
6690,Shiv Prasad,800.0,Mumbai,Ambernath,11am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/shiv-prasad-ambernath-thane/info
6691,Sunil Restaurant,600.0,Mumbai,Vashi,11am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/sunil-restaurant-vashi-navi-mumbai/info
6692,Chinese Katta,400.0,Mumbai,Near Andheri East Station,12noon to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/chinese-katta-near-andheri-east-station/info
6693,Shiv Prasad,600.0,Mumbai,Sanpada,11am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/shiv-prasad-sanpada-navi-mumbai/info
6694,Chal Khila,250.0,Mumbai,Nerul,12midnight to 3am(Mon-Sun),Not rated,,,https://www.zomato.com/chal-khila/info
6695,Iqib's Restaurant,400.0,Mumbai,Mira Road,4pm to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/iqibs-restaurant-mira-road/info
6696,Biryani Master,300.0,Mumbai,Powai,11am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/biryani-master-powai/info
6697,Just Biryani,400.0,Mumbai,Vile Parle East,"5pm to 1230AM,12midnight to 130am(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/just-biryani-vile-parle-east/info
6698,Bombay Pavilion Foods,400.0,Mumbai,Vile Parle East,"10am to 4pm,7pm to 1230AM(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/bombay-pavilion-foods-vile-parle-east/info
6699,Mr. Changs,500.0,Mumbai,Goregaon West,"12noon to 330pm,7pm to 4am(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/mr-changs-goregaon-west/info
6700,Milan Fast Food,500.0,Mumbai,Santacruz West,9am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/milan-fast-food-1-santacruz-west/info
6701,Foodiz Fast Food,350.0,Mumbai,Ulhasnagar,5pm to 5am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/foodiz-fast-food-2-ulhasnagar-thane/info
6702,Vaishali Hotel,600.0,Mumbai,Kamothe,1pm to 2am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/vaishali-hotel-kamothe-navi-mumbai/info
6703,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
6704,Aashish Bar & Restaurant,700.0,Mumbai,Sakinaka,1130am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/aashish-bar-restaurant-sakinaka/info
6705,Mumbai Mughal Darbar,600.0,Mumbai,Oshiwara-- Andheri West,"8am to 430pm,630pm to 1230AM(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/mumbai-mughal-darbar-oshiwara/info
6706,Bandra Kings,400.0,Mumbai,Reclamation-- Bandra West,12noon to 2am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/bandra-kings-reclamation-bandra-west/info
6707,Kamat's Sehezwan Finger 2,400.0,Mumbai,Marve,11am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/kamats-sehezwan-finger-2-marve/info
6708,Shree Krishna Family  Bar & Restaurant,400.0,Mumbai,Manpada-- Thane West,11am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/shree-krishna-family-bar-restaurant-manpada-thane-west-thane/info
6709,Hotel Sukur Palace,300.0,Mumbai,Kalyan,"10am to 1230AM(Mon,Tue,Wed,Thu,Fri,Sun)...",Not rated,,,https://www.zomato.com/mumbai/hotel-sukur-palace-kalyan-thane/info
6710,Nawabi Handi,800.0,Mumbai,Kurla,"1230pm to 4pm,730pm to 1am(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/nawabi-handi-kurla/info
6711,Hungry Night,100.0,Mumbai,Mira Road,"11pm to 7am(Mon,Tue,Wed,Thu,Sat,Sun),Closed...",Not rated,,,https://www.zomato.com/mumbai/hungry-night-mira-road/info
6712,Calender House,300.0,Mumbai,Andheri Lokhandwala-- Andheri West,6pm to 3am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/calender-house-andheri-lokhandwala/info
6713,Sugar & Love Cake Studio,200.0,Mumbai,Mumbra,1030am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/sugar-love-cake-studio-mumbra-thane/info
6714,Nawab Zaika,300.0,Mumbai,Powai,"12noon to 3pm,7pm to 3am(Mon-Sun)",,,,https://www.zomato.com/mumbai/nawab-zaika-powai/info
6715,Best Kitchen,250.0,Mumbai,Malad West,11am to 130am(Mon-Sun),,,,https://www.zomato.com/mumbai/best-kitchen-1-malad-west/info
6716,Hotel China Town,350.0,Mumbai,Panch Pakhadi-- Thane West,12noon to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/hotel-china-town-panch-pakhadi-thane-west/info
6717,Jeevika,850.0,Mumbai,Kalamboli,12noon to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/jeevika-kalamboli-navi-mumbai/info
6718,Hotel Aarya,600.0,Mumbai,Old Panvel,1030am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/hotel-aarya-old-panvel-navi-mumbai/info
6719,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
6720,Tadka Kitchen & Bar,500.0,Mumbai,Ghansoli,12noon to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/tadka-kitchen-bar-ghansoli-navi-mumbai/info
6721,Aasra Lunch Home,600.0,Mumbai,Santacruz West,"12noon to 4pm,7pm to 1am(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/aasra-lunch-home-santacruz-west/info
6722,Hotel Shiv Shakti,550.0,Mumbai,Vashi,1030am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/hotel-shiv-shakti-vashi-navi-mumbai/info
6723,Hotel Vijay Palace,650.0,Mumbai,Chembur,10am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/hotel-vijay-palace-chembur/info
6724,Badriya,200.0,Mumbai,Dadar East,430am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/badriya-dadar-east/info
6725,Yummies Restaurant,300.0,Mumbai,Malad West,6pm to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/yummies-restaurant-malad-west/info
6726,Shahi Zaiqaa,350.0,Mumbai,Bhandup,12noon to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/shahi-zaiqaa-bhandup/info
6727,Amit Palace,600.0,Mumbai,Vashi,9am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/amit-palace-vashi-navi-mumbai/info
6728,New Luckyeez,250.0,Mumbai,Vashi,12noon to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/new-luckyeez-vashi-navi-mumbai/info
6729,Cafe Arfah,500.0,Mumbai,Vikhroli,"730am to 1230AM(Mon,Tue,Wed,Thu,Sat,Sun)...",Not rated,,,https://www.zomato.com/mumbai/cafe-arfah-vikhroli/info
6730,Dilip Chinese,400.0,Mumbai,Malad West,"11am to 330pm,6pm to 1230AM(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/dilip-chinese-malad-west/info
6731,Choco Mommy,300.0,Mumbai,Vasai,24,Not rated,,,https://www.zomato.com/mumbai/choco-mommy-vasai/info
6732,The Red Chilliez,550.0,Mumbai,Jogeshwari,10am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/the-red-chilliez-jogeshwari/info
6733,Hangers,400.0,Mumbai,Girgaum,10am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/hangers-girgaum/info
6734,Deeva's Ghar Aangan,300.0,Mumbai,Pali Hill-- Bandra West,"6pm to 1230AM(Mon-Fri),11am to 130am(Sat-Sun)",Not rated,,,https://www.zomato.com/mumbai/deevas-ghar-aangan-pali-hill-bandra-west/info
6735,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
6736,Zest Chocolates,1000.0,Mumbai,Virar,24,Not rated,,,https://www.zomato.com/mumbai/zest-chocolates-virar/info
6737,New Ganesh Lunch Home,350.0,Mumbai,Chakala,1030am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/new-ganesh-lunch-home-chakala/info
6738,Kamrun Food Corner,500.0,Mumbai,Chembur,"12noon to 4pm,7pm to 1230AM(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/kamrun-food-corner-chembur/info
6739,Bollywood Restaurant,400.0,Mumbai,Goregaon West,"1130am to 430pm,7pm to 1230AM(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/bollywood-restaurant-goregaon-west/info
6740,Sai vihar,400.0,Mumbai,Vasai,9am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/sai-vihar-vasai/info
6741,Oh! Yummy,300.0,Mumbai,7 Bungalows-- Andheri West,12noon to 1am(Mon-Sun),,,,https://www.zomato.com/mumbai/oh-yummy-7-bungalows/info
6742,Swaad Restaurant & Bar,800.0,Mumbai,Near Andheri East Station,11am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/swaad-restaurant-bar-near-andheri-east-station/info
6743,Royal Fast Food,200.0,Mumbai,Mumbai CST Area,"8am to 1pm,7pm to 2am(Mon-Sun)",,,,https://www.zomato.com/mumbai/royal-fast-food-cst/info
6744,Amma's Kitchen,500.0,Mumbai,Borivali East,"11am to 4pm,7pm to 1am(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/ammas-kitchen-borivali-east/info
6745,Kukkad-O-Cooo,450.0,Mumbai,Kalyan,12midnight to 4am(Mon-Sun),Average,3.0,4.0,https://www.zomato.com/mumbai/kukkad-o-cooo-kalyan-thane/info
6746,Coal Please,450.0,Mumbai,Powai,11am to 2am(Mon-Sun),Average,2.9,13.0,https://www.zomato.com/mumbai/coal-please-powai/info
6747,New Bismillah,700.0,Mumbai,Sion,5am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/new-bismillah-sion/info
6748,Shraddha,500.0,Mumbai,Kalyan,11am to 1am(Mon-Sun),Average,3.1,6.0,https://www.zomato.com/mumbai/shraddha-kalyan/info
6749,Santosh Restaurant & Bar,600.0,Mumbai,Sion,9am to 1230AM(Mon-Sun),Average,3.0,9.0,https://www.zomato.com/mumbai/santosh-restaurant-bar-sion/info
6750,Hotel Prithi Bar & Restaurant,650.0,Mumbai,Vashi,11am to 130am(Mon-Sun),Average,3.2,5.0,https://www.zomato.com/mumbai/hotel-prithi-bar-restaurant-vashi-navi-mumbai/info
6751,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
6752,Naayaab Kitchen,700.0,Mumbai,Chandivali,"1130am to 330pm,6pm to 3am(Mon-Sun)",Very Good,4.1,265.0,https://www.zomato.com/mumbai/naayaab-kitchen-chandivali/info
6753,Kebab Gunj,500.0,Mumbai,Colaba,12noon to 1am(Mon-Sun),Good,3.9,286.0,https://www.zomato.com/mumbai/kebab-gunj-colaba/info
6754,Cafe Alvi,900.0,Mumbai,Chembur,8am to 1am(Mon-Sun),Average,3.4,39.0,https://www.zomato.com/mumbai/cafe-alvi-chembur/info
6755,Dabbawala,500.0,Mumbai,Kalyan,"11am to 3pm,7pm to 1am(Mon-Sun)",Good,3.6,97.0,https://www.zomato.com/mumbai/dabbawala-kalyan-thane/info
6756,Delhi Drum,800.0,Mumbai,Kurla,730am to 1am(Mon-Sun),Good,3.5,133.0,https://www.zomato.com/mumbai/delhi-drum-kurla/info
6757,Bitty Batter,400.0,Mumbai,Juhu,1130am to 130am(Mon-Sun),Very Good,4.1,252.0,https://www.zomato.com/mumbai/bitty-batter-juhu/info
6758,Walia's Food Factory,700.0,Mumbai,Goregaon West,"1130am to 4pm,630pm to 1am(Mon-Sun)",Very Good,4.0,89.0,https://www.zomato.com/mumbai/walias-food-factory-goregaon-west/info
6759,Hyderabad Xpress,350.0,Mumbai,Oshiwara-- Andheri West,"12noon to 12midnight(Mon,Tue,Wed,Thu,Sun)...",Good,3.9,1323.0,https://www.zomato.com/mumbai/hyderabad-xpress-oshiwara/info
6760,ZAM ZAM Restaurant,500.0,Mumbai,Mohammad Ali Road,6am to 1am(Mon-Sun),Average,3.1,59.0,https://www.zomato.com/mumbai/zam-zam-restaurant-mohammad-ali-road/info
6761,Bamboo Kitchen,500.0,Mumbai,Goregaon East,1130am to 2am(Mon-Sun),Very Good,4.0,243.0,https://www.zomato.com/mumbai/bamboo-kitchen-goregaon-east/info
6762,Guru Kripa,300.0,Mumbai,Sion,8am to 1030pm(Mon-Sun),Very Good,4.3,3437.0,https://www.zomato.com/mumbai/guru-kripa-sion/info
6763,Sigree Global Grill,2000.0,Mumbai,Powai,"1230pm to 330pm,7pm to 1130pm(Mon-Sun)",Very Good,4.1,4337.0,https://www.zomato.com/mumbai/sigree-global-grill-powai/info
6764,Hotel Sudarshan,450.0,Mumbai,Jogeshwari,11am to 1230AM(Mon-Sun),Good,3.8,143.0,https://www.zomato.com/mumbai/hotel-sudarshan-jogeshwari/info
6765,Food Rush,550.0,Mumbai,Marol,"12noon to 12midnight(Mon,Tue,Wed,Thu,Sat...",Good,3.5,217.0,https://www.zomato.com/mumbai/food-rush-marol/info
6766,Humpty Dumpty,350.0,Mumbai,Gorai,1130am to 1230AM(Mon-Sun),Good,3.6,224.0,https://www.zomato.com/mumbai/humpty-dumpty-gorai/info
6767,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
6768,Chinese Katta,400.0,Mumbai,Near Andheri East Station,12noon to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/chinese-katta-near-andheri-east-station/info
6769,Shiv Prasad,600.0,Mumbai,Sanpada,11am to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/shiv-prasad-sanpada-navi-mumbai/info
6770,Chal Khila,250.0,Mumbai,Nerul,12midnight to 3am(Mon-Sun),Not rated,,,https://www.zomato.com/chal-khila/info
6771,Iqib's Restaurant,400.0,Mumbai,Mira Road,4pm to 1230AM(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/iqibs-restaurant-mira-road/info
6772,Biryani Master,300.0,Mumbai,Powai,11am to 1am(Mon-Sun),Not rated,,,https://www.zomato.com/mumbai/biryani-master-powai/info
6773,Bombay Pavilion Foods,400.0,Mumbai,Vile Parle East,"10am to 4pm,7pm to 1230AM(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/bombay-pavilion-foods-vile-parle-east/info
6774,Mr. Changs,500.0,Mumbai,Goregaon West,"12noon to 330pm,7pm to 4am(Mon-Sun)",Not rated,,,https://www.zomato.com/mumbai/mr-changs-goregaon-west/info
